"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"84",0,2,2,0.8,1,0.666666667,0.795822426,0.666666667,0.09,2,19,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.974358974358974,0.878612716763006
"85",0,2,2,0.8,1,0.666666667,0.796819073,0.666666667,0.12,2,20,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.975609756097561,0.879120879120879
"86",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.32673202,0.333333333,0.09,1,16,1,2,0.333333333,0.058823529,0.5,0.637254902,0.5833333335,0.914285714285714,0.556521739130435
"87",0.333333333,2.333333333,4,0.571428571,0.5,0.666666667,0.510354544,0.666666667,0.1,2,20,2,1,0.666666667,0.090909091,0.5,0.787878788,0.4166666665,0.930232558139535,0.70796460144099
"88",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.607843137,0.666666667,0.08,2,16,1,1,0.666666667,0.058823529,0.666666667,0.803921569,0.5,0.941176470588235,0.780487805106484
"89",0,0,3,1,1,1,1,1,0.08,3,17,0,0,1,0,1,1,0.5,1,1
"90",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.35,0.333333333,0.08,1,23,1,2,0.333333333,0.041666667,0.5,0.645833333,0.5833333335,0.938775510204082,0.560975609756098
"91",0.666666667,4.666666667,5,0.25,0.2,0.333333333,0.080845208,0.333333333,0.08,1,13,4,2,0.333333333,0.235294118,0.2,0.5490196075,0.4333333335,0.8125,0.382352941176471
"92",0.333333333,2.333333333,4,0.571428571,0.5,0.666666667,0.513327002,0.666666667,0.08,2,21,2,1,0.666666667,0.086956522,0.5,0.7898550725,0.4166666665,0.933333333333333,0.708860759163916
"93",0,0,3,1,1,1,1,1,0.11,3,18,0,0,1,0,1,1,0.5,1,1
"94",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.356348323,0.333333333,0.06,1,26,1,2,0.333333333,0.037037037,0.5,0.648148148,0.5833333335,0.945454545454545,0.562162162162162
"95",0.666666667,0.666666667,3,0.333333333,0.333333333,0.333333333,0.242424242,0.333333333,0.09,1,20,2,2,0.333333333,0.090909091,0.333333333,0.621212121,0.5,0.909090909090909,0.48780487769185
"96",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.32673202,0.333333333,0.08,1,16,1,2,0.333333333,0.058823529,0.5,0.637254902,0.5833333335,0.914285714285714,0.556521739130435
"97",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.607843137,0.666666667,0.08,2,16,1,1,0.666666667,0.058823529,0.666666667,0.803921569,0.5,0.941176470588235,0.780487805106484
"98",0,2,2,0.8,1,0.666666667,0.794719414,0.666666667,0.09,2,18,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.972972972972973,0.878048780487805
"99",0,0,3,1,1,1,1,1,0.08,3,17,0,0,1,0,1,1,0.5,1,1
"100",0,2,2,0.8,1,0.666666667,0.796819073,0.666666667,0.08,2,20,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.975609756097561,0.879120879120879
